2025-09-29 19:44:54.861 | INFO     | infra.logging:setup_structured_logging:382 | Structured logging initialized
    async with live_trading_context(config) as engine:
               │                    └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
               └ <function live_trading_context at 0x000001FD216545E0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\contextlib.py", line 210, in __aenter__
    return await anext(self.gen)
                       │    └ <async_generator object live_trading_context at 0x000001FD2169C9E0>
                       └ <contextlib._AsyncGeneratorContextManager object at 0x000001FD20452A90>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 556, in live_trading_context
    await engine.start()
          │      └ <function LiveTradingEngine.start at 0x000001FD216472E0>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 116, in start
    await self._run_trading_loop()
          │    └ <function LiveTradingEngine._run_trading_loop at 0x000001FD21647880>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

> File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 214, in _run_trading_loop
    if await self._check_emergency_stop():
             │    └ <function LiveTradingEngine._check_emergency_stop at 0x000001FD21654040>
             └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 458, in _check_emergency_stop
    if balance < self.getattr(config, 'min_account_balance', 0.0):
       │         └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>
       └ 1000.0

AttributeError: 'LiveTradingEngine' object has no attribute 'getattr'
2025-10-06 17:33:04.174 | ERROR    | runner.live:_run_trading_loop:241 | Error in trading loop: 'LiveTradingEngine' object has no attribute 'getattr'
Traceback (most recent call last):

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_integrated.py", line 97, in <module>
    app()
    └ <typer.main.Typer object at 0x000001FD210E15D0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 324, in __call__
    return get_command(self)(*args, **kwargs)
           │           │      │       └ {}
           │           │      └ ()
           │           └ <typer.main.Typer object at 0x000001FD210E15D0>
           └ <function get_command at 0x000001FD2156D1C0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1442, in __call__
    return self.main(*args, **kwargs)
           │    │     │       └ {}
           │    │     └ ()
           │    └ <function TyperGroup.main at 0x000001FD2154D760>
           └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 757, in main
    return _main(
           └ <function _main at 0x000001FD2154C860>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 195, in _main
    rv = self.invoke(ctx)
         │    │      └ <click.core.Context object at 0x000001FD215C6990>
         │    └ <function Group.invoke at 0x000001FD2117A7A0>
         └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1830, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
           │               │       │       │      └ <click.core.Context object at 0x000001FD7FD362D0>
           │               │       │       └ <function Command.invoke at 0x000001FD21179580>
           │               │       └ <TyperCommand live>
           │               └ <click.core.Context object at 0x000001FD7FD362D0>
           └ <function Group.invoke.<locals>._process_result at 0x000001FD215C2520>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1226, in invoke
    return ctx.invoke(self.callback, **ctx.params)
           │   │      │    │           │   └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │   │      │    │           └ <click.core.Context object at 0x000001FD7FD362D0>
           │   │      │    └ <function live at 0x000001FD7FF28E00>
           │   │      └ <TyperCommand live>
           │   └ <function Context.invoke at 0x000001FD211787C0>
           └ <click.core.Context object at 0x000001FD7FD362D0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 794, in invoke
    return callback(*args, **kwargs)
           │         │       └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │         └ ()
           └ <function live at 0x000001FD7FF28E00>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 699, in wrapper
    return callback(**use_params)
           │          └ {'symbols': ['BTCUSDT,ETHUSDT'], 'timeframe': None, 'testnet': False, 'dry_run': False, 'verbose': True}
           └ <function live at 0x000001FD210B8720>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_updated.py", line 190, in live
    asyncio.run(run_live_trading(config))
    │       │   │                └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
    │       │   └ <function run_live_trading at 0x000001FD21654680>
    │       └ <function run at 0x000001FD3BE216C0>
    └ <module 'asyncio' from 'C:\\Users\\User\\miniconda3\\envs\\ai_trading\\Lib\\asyncio\\__init__.py'>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 190, in run
    return runner.run(main)
           │      │   └ <coroutine object run_live_trading at 0x000001FD216297B0>
           │      └ <function Runner.run at 0x000001FD3C0425C0>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<run_live_trading() running at C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\l...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x000001FD3C040220>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 641, in run_until_complete
    self.run_forever()
    │    └ <function ProactorEventLoop.run_forever at 0x000001FD3C0B9440>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\windows_events.py", line 321, in run_forever
    super().run_forever()
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 608, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x000001FD3C041F80>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 1936, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x000001FD3BDE2E80>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\events.py", line 84, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 566, in run_live_trading
    async with live_trading_context(config) as engine:
               │                    └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
               └ <function live_trading_context at 0x000001FD216545E0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\contextlib.py", line 210, in __aenter__
    return await anext(self.gen)
                       │    └ <async_generator object live_trading_context at 0x000001FD2169C9E0>
                       └ <contextlib._AsyncGeneratorContextManager object at 0x000001FD20452A90>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 556, in live_trading_context
    await engine.start()
          │      └ <function LiveTradingEngine.start at 0x000001FD216472E0>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 116, in start
    await self._run_trading_loop()
          │    └ <function LiveTradingEngine._run_trading_loop at 0x000001FD21647880>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

> File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 214, in _run_trading_loop
    if await self._check_emergency_stop():
             │    └ <function LiveTradingEngine._check_emergency_stop at 0x000001FD21654040>
             └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 458, in _check_emergency_stop
    if balance < self.getattr(config, 'min_account_balance', 0.0):
       │         └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>
       └ 1000.0

AttributeError: 'LiveTradingEngine' object has no attribute 'getattr'
2025-10-06 17:33:09.184 | ERROR    | runner.live:_run_trading_loop:241 | Error in trading loop: 'LiveTradingEngine' object has no attribute 'getattr'
Traceback (most recent call last):

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_integrated.py", line 97, in <module>
    app()
    └ <typer.main.Typer object at 0x000001FD210E15D0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 324, in __call__
    return get_command(self)(*args, **kwargs)
           │           │      │       └ {}
           │           │      └ ()
           │           └ <typer.main.Typer object at 0x000001FD210E15D0>
           └ <function get_command at 0x000001FD2156D1C0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1442, in __call__
    return self.main(*args, **kwargs)
           │    │     │       └ {}
           │    │     └ ()
           │    └ <function TyperGroup.main at 0x000001FD2154D760>
           └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 757, in main
    return _main(
           └ <function _main at 0x000001FD2154C860>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 195, in _main
    rv = self.invoke(ctx)
         │    │      └ <click.core.Context object at 0x000001FD215C6990>
         │    └ <function Group.invoke at 0x000001FD2117A7A0>
         └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1830, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
           │               │       │       │      └ <click.core.Context object at 0x000001FD7FD362D0>
           │               │       │       └ <function Command.invoke at 0x000001FD21179580>
           │               │       └ <TyperCommand live>
           │               └ <click.core.Context object at 0x000001FD7FD362D0>
           └ <function Group.invoke.<locals>._process_result at 0x000001FD215C2520>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1226, in invoke
    return ctx.invoke(self.callback, **ctx.params)
           │   │      │    │           │   └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │   │      │    │           └ <click.core.Context object at 0x000001FD7FD362D0>
           │   │      │    └ <function live at 0x000001FD7FF28E00>
           │   │      └ <TyperCommand live>
           │   └ <function Context.invoke at 0x000001FD211787C0>
           └ <click.core.Context object at 0x000001FD7FD362D0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 794, in invoke
    return callback(*args, **kwargs)
           │         │       └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │         └ ()
           └ <function live at 0x000001FD7FF28E00>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 699, in wrapper
    return callback(**use_params)
           │          └ {'symbols': ['BTCUSDT,ETHUSDT'], 'timeframe': None, 'testnet': False, 'dry_run': False, 'verbose': True}
           └ <function live at 0x000001FD210B8720>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_updated.py", line 190, in live
    asyncio.run(run_live_trading(config))
    │       │   │                └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
    │       │   └ <function run_live_trading at 0x000001FD21654680>
    │       └ <function run at 0x000001FD3BE216C0>
    └ <module 'asyncio' from 'C:\\Users\\User\\miniconda3\\envs\\ai_trading\\Lib\\asyncio\\__init__.py'>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 190, in run
    return runner.run(main)
           │      │   └ <coroutine object run_live_trading at 0x000001FD216297B0>
           │      └ <function Runner.run at 0x000001FD3C0425C0>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<run_live_trading() running at C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\l...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x000001FD3C040220>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 641, in run_until_complete
    self.run_forever()
    │    └ <function ProactorEventLoop.run_forever at 0x000001FD3C0B9440>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\windows_events.py", line 321, in run_forever
    super().run_forever()
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 608, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x000001FD3C041F80>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 1936, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x000001FD3BDE2E80>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\events.py", line 84, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 566, in run_live_trading
    async with live_trading_context(config) as engine:
               │                    └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
               └ <function live_trading_context at 0x000001FD216545E0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\contextlib.py", line 210, in __aenter__
    return await anext(self.gen)
                       │    └ <async_generator object live_trading_context at 0x000001FD2169C9E0>
                       └ <contextlib._AsyncGeneratorContextManager object at 0x000001FD20452A90>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 556, in live_trading_context
    await engine.start()
          │      └ <function LiveTradingEngine.start at 0x000001FD216472E0>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 116, in start
    await self._run_trading_loop()
          │    └ <function LiveTradingEngine._run_trading_loop at 0x000001FD21647880>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

> File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 214, in _run_trading_loop
    if await self._check_emergency_stop():
             │    └ <function LiveTradingEngine._check_emergency_stop at 0x000001FD21654040>
             └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 458, in _check_emergency_stop
    if balance < self.getattr(config, 'min_account_balance', 0.0):
       │         └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>
       └ 1000.0

AttributeError: 'LiveTradingEngine' object has no attribute 'getattr'
2025-10-06 17:33:14.189 | ERROR    | runner.live:_run_trading_loop:241 | Error in trading loop: 'LiveTradingEngine' object has no attribute 'getattr'
Traceback (most recent call last):

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_integrated.py", line 97, in <module>
    app()
    └ <typer.main.Typer object at 0x000001FD210E15D0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 324, in __call__
    return get_command(self)(*args, **kwargs)
           │           │      │       └ {}
           │           │      └ ()
           │           └ <typer.main.Typer object at 0x000001FD210E15D0>
           └ <function get_command at 0x000001FD2156D1C0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1442, in __call__
    return self.main(*args, **kwargs)
           │    │     │       └ {}
           │    │     └ ()
           │    └ <function TyperGroup.main at 0x000001FD2154D760>
           └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 757, in main
    return _main(
           └ <function _main at 0x000001FD2154C860>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 195, in _main
    rv = self.invoke(ctx)
         │    │      └ <click.core.Context object at 0x000001FD215C6990>
         │    └ <function Group.invoke at 0x000001FD2117A7A0>
         └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1830, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
           │               │       │       │      └ <click.core.Context object at 0x000001FD7FD362D0>
           │               │       │       └ <function Command.invoke at 0x000001FD21179580>
           │               │       └ <TyperCommand live>
           │               └ <click.core.Context object at 0x000001FD7FD362D0>
           └ <function Group.invoke.<locals>._process_result at 0x000001FD215C2520>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1226, in invoke
    return ctx.invoke(self.callback, **ctx.params)
           │   │      │    │           │   └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │   │      │    │           └ <click.core.Context object at 0x000001FD7FD362D0>
           │   │      │    └ <function live at 0x000001FD7FF28E00>
           │   │      └ <TyperCommand live>
           │   └ <function Context.invoke at 0x000001FD211787C0>
           └ <click.core.Context object at 0x000001FD7FD362D0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 794, in invoke
    return callback(*args, **kwargs)
           │         │       └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │         └ ()
           └ <function live at 0x000001FD7FF28E00>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 699, in wrapper
    return callback(**use_params)
           │          └ {'symbols': ['BTCUSDT,ETHUSDT'], 'timeframe': None, 'testnet': False, 'dry_run': False, 'verbose': True}
           └ <function live at 0x000001FD210B8720>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_updated.py", line 190, in live
    asyncio.run(run_live_trading(config))
    │       │   │                └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
    │       │   └ <function run_live_trading at 0x000001FD21654680>
    │       └ <function run at 0x000001FD3BE216C0>
    └ <module 'asyncio' from 'C:\\Users\\User\\miniconda3\\envs\\ai_trading\\Lib\\asyncio\\__init__.py'>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 190, in run
    return runner.run(main)
           │      │   └ <coroutine object run_live_trading at 0x000001FD216297B0>
           │      └ <function Runner.run at 0x000001FD3C0425C0>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<run_live_trading() running at C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\l...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x000001FD3C040220>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 641, in run_until_complete
    self.run_forever()
    │    └ <function ProactorEventLoop.run_forever at 0x000001FD3C0B9440>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\windows_events.py", line 321, in run_forever
    super().run_forever()
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 608, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x000001FD3C041F80>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\base_events.py", line 1936, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x000001FD3BDE2E80>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\events.py", line 84, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 566, in run_live_trading
    async with live_trading_context(config) as engine:
               │                    └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
               └ <function live_trading_context at 0x000001FD216545E0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\contextlib.py", line 210, in __aenter__
    return await anext(self.gen)
                       │    └ <async_generator object live_trading_context at 0x000001FD2169C9E0>
                       └ <contextlib._AsyncGeneratorContextManager object at 0x000001FD20452A90>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 556, in live_trading_context
    await engine.start()
          │      └ <function LiveTradingEngine.start at 0x000001FD216472E0>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 116, in start
    await self._run_trading_loop()
          │    └ <function LiveTradingEngine._run_trading_loop at 0x000001FD21647880>
          └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

> File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 214, in _run_trading_loop
    if await self._check_emergency_stop():
             │    └ <function LiveTradingEngine._check_emergency_stop at 0x000001FD21654040>
             └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\live.py", line 458, in _check_emergency_stop
    if balance < self.getattr(config, 'min_account_balance', 0.0):
       │         └ <runner.live.LiveTradingEngine object at 0x000001FD20453010>
       └ 1000.0

AttributeError: 'LiveTradingEngine' object has no attribute 'getattr'
2025-10-06 17:33:19.478 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 183
2025-10-06 17:33:19.478 | ERROR    | runner.live:_run_trading_loop:241 | Error in trading loop: 'LiveTradingEngine' object has no attribute 'getattr'
Traceback (most recent call last):

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_integrated.py", line 97, in <module>
    app()
    └ <typer.main.Typer object at 0x000001FD210E15D0>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 324, in __call__
    return get_command(self)(*args, **kwargs)
           │           │      │       └ {}
           │           │      └ ()
           │           └ <typer.main.Typer object at 0x000001FD210E15D0>
           └ <function get_command at 0x000001FD2156D1C0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1442, in __call__
    return self.main(*args, **kwargs)
           │    │     │       └ {}
           │    │     └ ()
           │    └ <function TyperGroup.main at 0x000001FD2154D760>
           └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 757, in main
    return _main(
           └ <function _main at 0x000001FD2154C860>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\core.py", line 195, in _main
    rv = self.invoke(ctx)
         │    │      └ <click.core.Context object at 0x000001FD215C6990>
         │    └ <function Group.invoke at 0x000001FD2117A7A0>
         └ <TyperGroup trading-bot>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1830, in invoke
    return _process_result(sub_ctx.command.invoke(sub_ctx))
           │               │       │       │      └ <click.core.Context object at 0x000001FD7FD362D0>
           │               │       │       └ <function Command.invoke at 0x000001FD21179580>
           │               │       └ <TyperCommand live>
           │               └ <click.core.Context object at 0x000001FD7FD362D0>
           └ <function Group.invoke.<locals>._process_result at 0x000001FD215C2520>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 1226, in invoke
    return ctx.invoke(self.callback, **ctx.params)
           │   │      │    │           │   └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │   │      │    │           └ <click.core.Context object at 0x000001FD7FD362D0>
           │   │      │    └ <function live at 0x000001FD7FF28E00>
           │   │      └ <TyperCommand live>
           │   └ <function Context.invoke at 0x000001FD211787C0>
           └ <click.core.Context object at 0x000001FD7FD362D0>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\click\core.py", line 794, in invoke
    return callback(*args, **kwargs)
           │         │       └ {'symbols': ('BTCUSDT,ETHUSDT',), 'verbose': True, 'timeframe': None, 'testnet': False, 'dry_run': False}
           │         └ ()
           └ <function live at 0x000001FD7FF28E00>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\site-packages\typer\main.py", line 699, in wrapper
    return callback(**use_params)
           │          └ {'symbols': ['BTCUSDT,ETHUSDT'], 'timeframe': None, 'testnet': False, 'dry_run': False, 'verbose': True}
           └ <function live at 0x000001FD210B8720>

  File "C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\cli_updated.py", line 190, in live
    asyncio.run(run_live_trading(config))
    │       │   │                └ Config(mode=<TradingMode.LIVE: 'live'>, dry_run=True, testnet=True, save_reports=True, binance_api_key='9LNERWnjPfWAOgOg0Nutw...
    │       │   └ <function run_live_trading at 0x000001FD21654680>
    │       └ <function run at 0x000001FD3BE216C0>
    └ <module 'asyncio' from 'C:\\Users\\User\\miniconda3\\envs\\ai_trading\\Lib\\asyncio\\__init__.py'>

  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 190, in run
    return runner.run(main)
           │      │   └ <coroutine object run_live_trading at 0x000001FD216297B0>
           │      └ <function Runner.run at 0x000001FD3C0425C0>
           └ <asyncio.runners.Runner object at 0x000001FD215DA250>
  File "C:\Users\User\miniconda3\envs\ai_trading\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<run_live_trading() running at C:\Users\User\AI_Trading_Bot\crypto_trading_bot\work\runner\l...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x000001FD3C040220>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
